5107 101 12 8 3693 227 43 11 3 5 6 206 484 624 3117 1554 43 622 133 45 66 78 105 6344 203 20 54 32 155 66 364 62 3 57 43 17 129 100 34 34 5 29 70 23 18 4 190 68 122 17 7 302 2624 331 3 50 20 34 48 21 11 146 506 717 2 91 11 28 40 12 15 23 67 1 45 590 4769 2791 93 22 3 498 30 252 60 5 3 0 7 512 1 9 0 732 1004 48 15 20 14 0 4 14 71 175 1934 0 2 0 3 0 0 7 236 10 4 7 3 11 35 237 12 1 1 0 3 4 3 3 9 1 0 1 1 3 7 6 0 6 0 0 30 136 73 0 2 0 1 0 0 0 10 120 0 2 189 1 0 0 85 17 1 2 0 10
0 17912 8 16 51 0 3 1 1 59 1159 136 43 56 761 195 94 227 16286 5835 21510 13197 603 243 379 65 453 199 229 311 24 75 69 2314 169 95 2887 1755 2 2 16 13974 1598 1080 25 1 89 1906 25 976 2087 91 99 90 22 252 1989 5250 1505 2135 1949 6 67 75 329 149 98 37 27 2 4 803 1715 68 310 5170 111 2221 187 1770 353 12 229 13 173 43 124 59 0 1 57 11 1 1 2 7 5 12 10 203 5 1 1 24 74 14 4 156 585 15 34 37 7 61 28 151 3 22 387 0 1 6 22 1 9 39 41 0 2 3 440 29 447 0 6 7 48 0 1 5 2 1 9 6 25 24 18 5 4 14 0 2 1 410 119 2 1 1 0 21 6 20 1 67
0 0 10862 166 10 62 273 2375 441 1 1 265 20 97 54 9966 110 29 82 27 12 2 17 16 114 229 2121 2991 10023 2578 5 8 14 20 0 14 18 12 8 11 16 2 2 3 683 2340 8 105 108 0 0 55 33 67 4 78 11 27 7 0 0 7 1 0 12 2970 768 29 175 3 77 1 20 7 265 3004 729 1129 706 364 2 3 426 164 364 201 74 0 0 6 0 2718 94 15 2 13 263 153 2 1 82 35 51 186 3045 21 3 21 45 3 0 5 16 115 684 506 1127 2311 789 1 0 22 68 2 65 16 66 13 8 59 2 8 0 838 710 8 90 24 0 0 37 16 33 2 67 1 7 5 0 1 0 1 0 11 1118 439 37 85 0 93 10 42 4 101
0 0 0 15953 10 0 4 8 10 0 2 2538 23 80 118 786 3444 250 32 13 26 9 4 19 136 13300 267 4410 5552 55 1 4 349 835 5 555 377 863 3 4 2225 6 37 5 1821 1 17 1020 4550 15 0 59 5 42 23 86 2 9 13 18 2 1 0 1 2 153 549 170 265 0 2 51 322 409 40 560 344 1795 269 80 2 0 48 33 59 28 13 2 0 4 1 402 3 1 1 3 54 20 0 0 14 0 2 37 716 3 0 2 9 0 0 0 0 21 62 111 115 431 124 0 0 1 12 0 12 2 11 0 1 6 0 1 0 98 81 1 12 1 0 0 8 2 8 0 2 0 1 0 0 0 0 0 0 1 126 59 5 25 0 9 1 2 0 14
0 0 0 0 4928 884 199 60 59 45 3 159 335 525 1355 9090 49 657 86 15 40 43 72 2453 91 8 40 47 101 280 1855 59 3 31 20 9 62 34 34 35 4 12 28 20 20 24 90 72 147 3 3 104 2572 265 1 26 12 15 18 11 8 99 216 81 16 630 7 16 26 390 82 11 37 6 47 536 4828 2480 124 24 3 337 49 602 125 10 6 1 42 1405 1 1 0 1632 2561 125 41 33 28 0 11 22 51 190 3946 3 3 3 4 0 3 30 703 1 3 7 2 11 68 830 32 0 0 2 0 2 1 0 2 0 0 3 4 2 14 15 2 2 0 0 42 148 93 0 2 0 0 0 0 1 15 371 5 3 540 0 1 0 313 19 0 1 1 23
0 0 0 0 0 14414 4080 1116 774 403 0 24 18 141 272 14021 0 43 0 1 7 12 270 228 2 6 90 6 4 3125 1549 1444 0 2 0 1 5 2 3 0 0 1 15 111 3 345 6 4 15 4 0 53 170 25 0 2 2 1 0 0 12 18 392 1 79 4555 1 0 2 2238 1245 1 2 2 8 68 443 181 10 137 2 1030 39 786 121 6 4 1 77 892 0 5 0 846 1183 59 11 10 8 4 6 7 32 147 2394 0 3 1 15 0 4 44 621 5 2 2 3 8 39 736 9 0 2 3 1 0 0 1 3 0 3 4 11 1 11 7 8 1 0 0 22 131 79 0 0 0 0 1 0 1 5 547 11 12 412 0 0 1 226 10 0 0 0 1
0 0 0 0 0 0 4420 2347 366 195 0 381 14 31 85 12585 1 43 11 4 5 7 124 33 13 12 243 22 42 3025 168 325 2 3 0 1 7 6 3 13 2 1 11 59 7 617 1 6 221 3 0 20 107 93 0 5 1 4 1 1 11 1 72 0 67 1373 5 32 7 99 1070 0 3 2 34 311 1428 364 72 67 1 238 260 405 173 66 10 3 10 72 3 20 1 84 92 252 334 14 10 0 140 12 62 926 3851 2 0 10 11 0 0 10 58 52 16 34 12 171 117 17 4 1 3 1 3 7 19 2 21 1 0 3 3 6 31 2 2 55 0 0 75 76 223 0 9 0 2 1 1 0 1 22 0 10 1240 1 119 29 13 17 3 10 0 21
0 0 0 0 0 0 0 4720 653 138 3 37 1 7 21 8154 7 8 23 14 8 4 99 7 27 16 857 137 229 6254 68 97 2 7 0 1 8 2 0 2 1 0 5 36 20 2969 4 6 24 0 0 1 13 20 1 16 5 8 0 0 8 0 32 0 100 1971 18 6 20 28 1574 2 2 1 8 104 98 109 21 56 1 94 175 179 134 56 17 2 1 16 1 212 9 17 27 24 454 13 1 4 48 0 12 208 2746 4 1 24 16 2 1 6 14 40 42 62 52 803 106 5 0 0 7 0 3 12 17 2 5 5 1 1 6 74 65 4 3 13 0 0 13 5 44 0 17 1 1 1 1 1 0 9 1 5 938 16 55 100 3 15 1 2 0 18
0 0 0 0 0 0 0 0 1586 368 4 36 1 9 12 994 3 10 11 13 11 3 132 8 41 93 338 75 39 6884 53 91 8 40 1 38 43 15 1 2 5 5 18 58 28 307 0 26 19 3 0 1 14 5 6 7 4 7 3 6 13 0 47 1 207 962 17 2 2 27 2461 4 20 5 16 180 78 91 25 95 5 102 43 35 33 9 32 5 3 14 1 18 3 15 20 6 5 66 8 3 3 1 1 11 93 0 0 1 9 0 0 5 7 33 35 65 12 10 220 12 0 2 12 1 7 7 22 0 0 2 1 4 7 2 16 3 8 0 0 0 2 1 4 2 13 1 1 1 1 0 0 11 0 13 98 3 1 1 2 32 4 14 1 6
0 0 0 0 0 0 0 0 0 523 301 83 1 9 10 947 1 9 81 396 61 400 527 3 20 5 101 3 7 1033 29 43 7 13 1 7 35 12 0 1 1 100 36 1224 0 15 1 7 39 15 4 7 20 10 0 25 30 41 6 3 56 0 24 0 962 817 0 4 2 12 31 9 7 1 13 151 102 110 15 547 3 64 20 20 16 7 9 10 1 9 1 5 0 12 14 8 1 11 3 15 1 0 3 18 96 1 0 3 27 1 8 3 8 6 8 33 0 3 75 7 0 1 1 0 2 6 4 0 0 0 19 0 20 0 0 0 10 1 0 0 6 5 10 0 2 0 1 0 2 0 0 3 0 25 64 2 2 0 1 13 1 3 0 4
