4368 45 17 5 2790 132 68 69 15 19 9 74 442 513 2265 2023 21 595 32 19 24 65 83 5324 134 92 82 24 150 119 390 10 7 78 73 15 68 105 20 8 5 29 263 24 8 15 734 112 39 1 4 77 1137 362 31 56 4 3 3 3 11 209 177 1287 6 78 6 14 29 41 13 13 28 2 32 883 2570 2593 300 27 13 236 76 197 132 32 4 1 13 725 0 2 0 818 928 44 4 9 24 2 23 23 48 372 1547 1 11 2 4 1 0 12 396 12 12 4 0 6 50 95 1 1 2 3 5 2 10 2 2 4 0 4 4 3 4 0 9 7 0 0 41 97 31 1 2 0 0 0 0 3 19 69 114 2 257 0 2 1 276 13 0 1 0 17
0 25679 5 3 17 1 1 2 6 100 3004 25 4 13 54 30 14 69 26826 6179 16988 11002 345 83 370 41 858 13 12 174 20 1 33 1209 55 28 5075 2054 1 4 12 14270 1588 1539 3 2 23 679 5 532 4581 8 4 8 7 281 6210 1680 3873 2707 4230 2 114 39 480 52 10 8 3 6 3 600 1237 19 101 1545 17 413 26 554 205 3 45 0 26 2 27 5 0 0 11 2 0 0 1 1 1 2 1 80 1 0 0 2 18 0 0 73 173 20 4 9 0 36 3 80 0 3 237 0 1 0 17 1 2 44 24 0 0 0 35 7 110 0 0 0 20 0 13 1 0 0 2 1 17 0 20 1 8 18 0 0 1 241 34 1 0 0 0 18 4 11 1 12
0 0 13775 1001 21 11 73 2353 338 5 1 436 100 443 258 15145 112 227 39 7 9 2 1 59 257 1121 6396 4828 8568 3805 0 0 24 81 2 44 51 69 30 72 55 1 12 3 2564 1113 27 243 158 2 0 69 46 74 14 223 4 9 1 2 1 6 1 3 13 1109 1362 76 691 0 20 9 44 20 463 5855 271 2637 1853 765 12 4 577 83 272 153 80 11 1 1 1 3797 116 1 4 20 244 23 14 7 58 5 12 120 1548 19 7 36 15 6 1 8 7 262 457 453 1408 2009 1697 1 0 29 146 4 193 41 136 4 0 43 1 8 12 533 1518 0 51 16 5 0 11 10 48 30 51 0 8 2 1 4 3 0 0 18 476 190 24 100 0 161 7 78 22 170
0 0 0 16211 7 2 6 68 3 0 1 3952 29 279 279 1646 1350 913 5 6 5 1 2 21 81 13088 237 8900 7840 57 0 0 194 233 0 160 48 82 8 31 686 0 8 4 2688 5 7 1068 3097 2 1 80 5 90 9 74 0 1 1 0 1 5 0 0 0 127 4592 511 296 0 3 8 66 38 26 351 11 600 208 41 2 0 48 9 20 12 6 0 0 0 0 53 6 0 0 4 38 0 1 0 7 1 1 31 434 1 2 3 2 0 0 0 0 6 2 14 6 224 32 1 0 0 4 0 1 1 1 0 0 0 0 1 1 14 25 0 1 0 0 0 1 0 8 0 1 0 0 0 0 0 0 0 0 0 40 1 8 49 0 2 0 2 1 5
0 0 0 0 2613 514 317 150 51 168 10 52 315 398 2478 6256 11 722 24 11 12 54 46 1965 79 46 63 36 86 318 822 20 10 47 34 6 28 60 24 8 2 21 148 29 17 50 528 66 59 4 2 36 907 402 14 35 8 1 3 1 9 115 174 174 8 483 9 6 17 183 71 7 24 2 76 1235 2820 2501 322 22 2 144 231 531 428 86 8 2 24 1658 0 5 6 1946 2099 119 15 17 31 1 75 68 150 1000 4188 8 40 2 2 2 0 24 850 20 28 9 2 18 59 195 2 0 12 5 20 4 9 8 7 8 0 6 9 7 9 8 10 14 0 0 126 241 63 1 2 0 0 0 0 2 69 128 254 1 627 0 1 2 465 14 1 4 3 37
0 0 0 0 0 9825 4036 751 900 2129 1 6 8 126 282 11406 5 76 10 1 4 5 164 601 14 10 45 2 1 3734 1058 485 0 8 11 1 8 9 1 1 0 1 40 157 1 356 31 8 8 0 0 33 42 34 0 5 0 2 0 0 9 43 312 75 89 5320 0 1 1 817 1087 0 3 0 7 82 587 188 13 134 6 817 242 317 303 73 5 2 14 547 0 2 2 729 811 62 7 0 8 0 68 44 212 1095 2340 2 30 6 4 0 0 7 324 25 15 14 3 18 57 139 10 3 5 1 10 8 18 11 13 2 1 3 6 3 7 5 10 25 1 0 214 281 136 1 4 0 1 0 1 2 38 167 55 4 572 0 2 2 343 11 0 11 1 10
0 0 0 0 0 0 4518 3238 664 502 0 752 7 163 807 13400 1 84 13 5 1 2 61 50 39 35 87 9 43 3053 66 20 3 9 1 8 31 22 2 56 6 0 3 57 3 746 10 4 150 1 0 61 27 170 6 6 1 3 1 0 4 1 14 10 50 1742 9 23 6 26 985 3 11 1 73 963 133 537 164 67 9 49 834 135 490 173 30 6 1 34 0 36 13 114 83 621 265 3 8 1 856 17 123 2543 6104 2 48 17 4 5 2 2 42 153 47 39 13 228 150 6 1 2 12 0 14 55 85 7 18 8 0 6 3 6 82 6 8 117 6 0 229 196 837 6 33 0 0 0 1 1 13 19 3 4 712 3 173 52 18 9 5 38 1 53
0 0 0 0 0 0 0 3729 886 237 0 147 5 60 280 7688 6 89 33 7 1 1 27 15 85 33 406 76 569 5525 15 4 4 13 0 2 25 16 1 29 4 1 6 34 56 3832 8 9 73 0 0 26 70 106 6 23 1 3 3 1 5 5 7 2 28 1920 27 34 17 10 1160 2 20 0 35 623 65 381 157 51 6 25 392 121 241 118 32 5 2 13 4 694 113 29 21 99 537 2 0 1 171 4 30 596 4740 5 11 23 6 0 0 3 15 86 33 69 108 2673 174 2 0 2 15 1 9 9 16 3 4 4 2 4 8 177 263 4 5 24 8 0 32 46 201 2 33 0 2 1 2 1 3 3 2 8 683 15 53 295 7 17 0 10 3 31
0 0 0 0 0 0 0 0 886 747 5 44 2 24 59 889 1 17 44 21 23 8 25 27 375 352 589 50 30 7373 29 19 6 125 2 67 224 194 0 3 10 6 52 47 16 372 3 69 7 10 2 11 7 12 39 101 4 2 3 8 5 1 23 1 89 963 31 10 2 12 2488 25 81 4 53 431 40 140 44 113 14 31 150 10 79 19 31 7 2 13 3 98 5 15 13 14 12 17 8 5 21 2 5 77 182 7 4 30 11 3 3 5 18 138 103 152 52 26 893 7 0 12 85 2 57 40 74 2 1 8 7 12 14 15 91 0 30 5 10 0 7 11 29 7 14 1 5 0 3 5 3 4 0 38 195 12 3 4 10 224 3 53 10 17
0 0 0 0 0 0 0 0 0 388 704 41 5 11 87 2437 2 24 281 696 88 87 132 78 311 49 768 5 2 4581 103 44 19 109 6 8 239 119 0 7 7 93 77 1357 2 4 5 63 8 14 2 3 3 26 11 101 15 103 8 7 52 1 55 3 2405 1947 6 1 0 35 118 24 58 5 44 288 93 118 28 481 14 162 85 26 62 18 28 2 1 47 8 2 0 39 72 14 2 0 7 42 36 2 11 159 285 1 3 33 89 8 4 11 47 35 6 79 1 4 389 26 7 1 22 1 7 29 25 0 0 1 9 6 69 1 4 0 13 4 6 0 9 22 34 0 16 0 15 0 3 9 1 27 6 164 139 0 2 1 49 69 2 9 3 10
