7954 1 2 2 4628 212 110 6 17 26 1 74 179 282 5703 2218 3 48 10 3 18 0 15 8174 36 12 7 6 36 34 1089 28 0 13 0 1 26 28 17 6 8 0 2 0 4 14 1192 6 72 1 0 113 4578 203 2 5 0 5 0 1 0 320 403 1238 5 82 1 27 4 86 8 2 16 0 25 727 6738 2930 58 2 0 309 31 132 62 13 0 0 13 474 0 0 1 1420 1302 67 7 8 2 0 17 22 18 301 2307 0 0 0 0 0 0 0 320 2 3 3 2 1 5 147 11 0 0 0 0 1 3 1 1 0 0 0 0 2 2 5 0 2 0 0 47 357 72 0 1 0 0 0 0 1 33 189 23 0 242 0 4 0 241 1 1 0 0 3
0 15933 11 4 0 2 6 8 9 45 356 85 0 19 241 126 74 135 18375 2246 9567 9649 389 5 485 62 277 14 72 73 1 75 39 1249 41 70 4921 4345 0 1 28 9971 927 540 16 5 28 1307 16 481 4059 24 21 49 8 341 2382 1569 4170 3803 2359 2 2 0 179 30 41 27 20 0 8 1504 1840 13 137 1819 21 544 34 767 136 5 92 1 79 13 67 10 0 0 24 3 0 0 1 2 7 2 6 200 4 0 2 8 18 2 0 94 490 83 46 18 0 57 14 78 1 3 175 0 0 1 20 0 3 29 59 0 0 2 291 3 311 2 3 0 33 1 7 10 0 2 4 4 53 9 78 0 1 29 0 0 0 589 74 2 4 1 0 12 0 20 5 21
0 0 23379 118 0 35 151 1907 908 1 1 111 10 30 65 14993 161 37 34 19 4 0 1 15 189 102 2354 2349 3484 1398 1 4 11 6 1 5 8 11 1 5 8 0 2 1 3529 2521 5 72 108 1 0 6 8 14 0 111 2 4 0 0 1 3 5 0 26 2531 533 21 121 3 31 2 18 0 274 3753 714 1009 832 567 6 4 532 145 292 196 48 2 0 0 3 4291 374 5 3 8 253 119 31 0 60 5 35 57 1952 23 6 45 43 3 0 6 13 115 1960 619 2023 3221 723 0 0 11 76 1 206 16 74 1 3 136 0 1 3 1422 1867 7 34 39 2 0 43 6 11 11 167 0 37 0 1 2 6 0 0 29 2058 527 30 220 1 90 6 50 6 72
0 0 0 15891 1 0 23 51 8 6 1 2814 26 94 228 1427 1618 761 24 9 8 1 3 28 227 12799 66 4025 4816 47 0 0 47 361 1 249 61 387 12 12 1516 3 2 4 1620 8 20 163 7036 4 0 56 15 105 37 36 1 8 4 3 1 3 0 3 5 32 769 263 267 0 0 18 293 7 29 446 158 1624 326 130 5 0 47 4 37 20 7 0 0 0 0 76 5 4 3 2 66 1 0 1 8 0 1 40 213 0 1 3 1 0 0 2 0 12 59 44 34 85 41 0 0 1 3 0 10 1 6 0 0 3 0 0 0 19 41 0 1 3 0 0 3 2 9 1 9 0 0 0 1 0 0 0 0 2 69 15 13 37 0 3 0 5 0 5
0 0 0 0 4583 904 279 22 43 27 0 44 123 182 3265 7394 0 44 5 2 4 1 16 2254 10 3 3 0 16 88 1542 37 1 3 0 0 6 11 12 2 2 0 1 4 4 30 753 2 63 0 0 40 1784 73 0 0 0 1 0 0 1 126 407 112 23 364 1 3 1 717 12 1 5 1 12 585 3863 1718 66 1 0 249 55 184 94 15 0 0 32 685 0 1 2 2105 2571 78 16 10 9 0 7 29 29 343 3587 0 3 0 1 0 0 1 494 2 3 2 2 1 13 210 24 0 2 0 4 0 1 4 1 2 0 0 0 0 5 7 0 1 0 0 32 429 53 0 0 0 0 0 0 0 43 361 35 2 443 0 0 0 399 3 0 2 0 9
0 0 0 0 0 22133 7513 499 1177 1204 1 25 9 40 266 23562 1 6 2 9 2 2 190 446 2 7 52 3 4 2077 1125 550 0 3 0 0 1 3 1 2 0 0 3 98 2 459 51 4 30 0 0 19 72 27 0 5 0 1 0 0 8 14 1473 58 478 6993 1 5 2 3155 352 0 1 0 9 165 835 240 25 12 2 575 349 608 314 68 2 0 49 634 0 1 5 2411 2958 231 12 6 2 0 73 48 210 1065 7975 2 6 2 5 1 1 0 472 3 16 9 2 11 23 205 23 1 3 0 10 4 16 6 14 6 3 0 9 5 5 9 4 9 0 0 178 1570 456 0 2 0 1 0 0 0 121 392 27 1 2549 3 6 4 512 6 1 5 1 21
0 0 0 0 0 0 12348 5161 1959 952 4 485 28 153 674 19707 1 26 23 30 4 7 138 132 29 21 122 8 100 4526 117 75 2 29 0 4 21 25 3 12 5 0 2 117 17 2025 40 13 252 5 0 74 136 112 2 18 1 3 0 0 13 19 170 9 879 5306 7 59 5 94 845 2 18 2 49 1022 654 683 148 38 1 125 850 414 474 142 9 1 7 67 2 9 8 219 301 898 261 33 20 5 495 31 376 2243 7056 1 25 19 13 4 0 5 58 44 52 44 14 108 132 11 4 0 11 0 10 12 58 6 17 4 3 1 3 6 80 3 4 98 4 0 341 467 1047 3 15 0 7 1 1 1 50 24 3 8 1841 6 82 35 21 29 7 25 0 63
0 0 0 0 0 0 0 7945 1504 196 2 227 4 35 270 12759 2 6 39 42 13 1 51 26 75 15 327 71 967 4044 25 10 1 11 0 2 24 41 3 1 2 1 3 25 49 5295 1 7 204 3 0 14 19 58 3 35 4 7 1 1 5 4 29 2 619 2952 13 141 161 15 716 1 15 1 53 601 218 421 116 26 1 25 517 232 484 295 3 0 0 6 1 269 134 17 12 197 2460 13 5 0 217 3 36 978 7026 1 2 28 6 7 0 2 8 83 44 92 46 1391 155 3 2 0 7 0 9 18 47 0 2 0 1 1 0 102 174 2 6 49 1 0 58 40 384 4 36 0 5 0 2 2 3 1 0 4 2128 19 297 489 2 17 5 31 2 64
0 0 0 0 0 0 0 0 2636 430 3 28 1 8 56 805 5 7 14 19 7 8 30 50 95 317 384 71 30 2492 76 29 13 74 1 38 35 80 1 1 19 4 13 23 30 1023 9 65 19 1 0 4 10 26 8 52 2 3 0 1 8 3 85 5 249 1883 55 6 6 44 977 6 36 4 38 328 88 120 39 77 2 79 254 13 94 21 68 4 5 9 1 48 5 23 34 18 9 16 8 2 17 0 9 48 176 3 3 18 26 4 2 9 13 122 160 361 31 15 696 4 2 7 53 2 56 16 56 1 1 16 2 3 1 12 121 0 29 2 1 0 6 15 23 16 114 0 8 0 0 1 1 6 1 25 430 38 3 8 10 125 8 26 3 24
0 0 0 0 0 0 0 0 0 421 498 30 2 9 35 660 3 3 98 328 59 643 600 46 115 197 129 2 14 642 62 35 26 92 4 48 43 85 1 2 17 72 51 1133 10 10 12 112 17 8 6 8 10 9 35 66 18 20 3 2 368 6 112 3 832 1178 6 4 4 54 23 12 49 4 45 347 81 142 42 330 14 66 36 11 20 7 26 3 4 8 8 3 0 25 31 5 2 3 5 90 13 1 7 37 139 0 0 8 71 14 65 12 10 11 14 32 0 0 45 4 3 1 4 0 1 3 10 0 0 2 55 3 174 1 10 0 6 0 3 1 9 11 21 2 14 2 7 2 1 18 2 7 0 104 123 4 0 3 5 3 2 6 1 8
0 0 0 0 0 0 0 0 0 0 21271 31 0 3 75 27 8 7 3231 28208 75 3354 471 1 68 44 107 4 20 71 1 3 32 655 21 66 177 510 0 1 21 3599 63 26522 1 5 2 367 10 15 12 14 8 21 4 88 433 1193 7 12 282 1 0 0 6676 248 12 4 6 0 2 77 478 20 111 1425 9 278 43 355 42 1 198 2 141 14 119 11 0 0 114 4 0 0 0 1 5 5 18 912 1 0 1 4 23 7 0 332 1753 197 124 28 0 145 23 202 3 3 677 0 0 4 60 5 9 74 116 0 0 0 848 26 1024 1 5 0 73 1 18 18 2 0 2 5 178 32 252 5 3 84 0 0 0 2449 499 6 1 1 0 21 15 57 5 27
0 0 0 0 0 0 0 0 0 0 0 11609 1009 12314 12927 14179 449 857 252 97 217 29 26 663 1008 3432 135 494 3786 231 1 3 123 2544 14 925 1090 3921 554 3848 1016 20 77 28 315 92 397 165 16562 76 0 7615 457 3090 86 107 21 31 31 59 27 132 0 14 53 220 172 6059 269 1 11 197 2374 78 81 1701 2390 2670 327 54 3 3 354 142 214 97 11 1 0 12 2 36 14 46 37 318 267 13 8 0 230 5 193 1330 2486 1 3 22 7 7 0 1 17 71 63 87 15 116 148 0 0 0 14 0 21 12 41 6 17 3 0 0 1 12 49 1 8 43 3 0 179 185 474 6 37 0 1 1 0 0 23 1 0 9 295 20 111 49 0 27 4 27 1 33
